N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time,p11_expected_cut,p11_approx_ratio,p11_most_prob_cut,p11_most_prob_prob,p11_iterations,p11_time,p12_expected_cut,p12_approx_ratio,p12_most_prob_cut,p12_most_prob_prob,p12_iterations,p12_time,p13_expected_cut,p13_approx_ratio,p13_most_prob_cut,p13_most_prob_prob,p13_iterations,p13_time,p14_expected_cut,p14_approx_ratio,p14_most_prob_cut,p14_most_prob_prob,p14_iterations,p14_time,p15_expected_cut,p15_approx_ratio,p15_most_prob_cut,p15_most_prob_prob,p15_iterations,p15_time,p16_expected_cut,p16_approx_ratio,p16_most_prob_cut,p16_most_prob_prob,p16_iterations,p16_time,p17_expected_cut,p17_approx_ratio,p17_most_prob_cut,p17_most_prob_prob,p17_iterations,p17_time,p18_expected_cut,p18_approx_ratio,p18_most_prob_cut,p18_most_prob_prob,p18_iterations,p18_time,p19_expected_cut,p19_approx_ratio,p19_most_prob_cut,p19_most_prob_prob,p19_iterations,p19_time,p20_expected_cut,p20_approx_ratio,p20_most_prob_cut,p20_most_prob_prob,p20_iterations,p20_time
12,79,0.7802023604217441,0.4736842105263157,4,16,12.478799999999994,0.7799249999999996,16,0.013,35,0.5298418998718262,13.200099999999976,0.8250062499999985,16,0.0251,45,0.7004091739654541,13.696099999999985,0.8560062499999991,16,0.0416,101,1.5159330368041992,14.388899999999982,0.8993062499999989,16,0.0786,97,1.4858877658843994,14.076999999999996,0.8798124999999998,16,0.0532,95,1.4612572193145752,14.208199999999984,0.888012499999999,16,0.0553,119,1.8318448066711426,14.0471,0.87794375,16,0.0511,155,2.5366880893707275,13.826799999999999,0.8641749999999999,16,0.0434,159,2.703583002090454,15.148499999999995,0.9467812499999997,16,0.128,183,2.9940459728240967,14.714899999999997,0.9196812499999998,16,0.0878,204,3.5004990100860596,14.670299999999996,0.9168937499999997,16,0.0969,331,5.9385011196136475,14.402099999999999,0.9001312499999999,16,0.0767,301,5.5143141746521,14.882299999999995,0.9301437499999997,16,0.1108,262,4.904958963394165,14.879699999999984,0.929981249999999,16,0.1112,350,6.67323112487793,13.995899999999988,0.8747437499999993,16,0.0518,265,5.259353160858154,11.403399999999957,0.7127124999999973,16,0.0277,295,6.455068826675415,14.352899999999973,0.8970562499999983,16,0.0702,427,8.810678958892822,14.654799999999991,0.9159249999999994,16,0.0859,398,8.362415075302124,12.876699999999973,0.8047937499999983,16,0.0384,354,7.95314884185791,14.581699999999993,0.9113562499999995,16,0.0886,423,9.356436014175415
12,3,0.7828147490342277,0.4736842105263157,4,15,11.898999999999953,0.7932666666666636,15,0.0064,34,0.5288870334625244,12.664999999999994,0.8443333333333329,15,0.0208,44,0.6619777679443359,12.818699999999984,0.8545799999999989,15,0.021,64,0.9471020698547363,12.753299999999985,0.850219999999999,15,0.021,161,2.495527982711792,12.85629999999997,0.8570866666666647,15,0.0244,197,3.1370019912719727,13.377999999999977,0.8918666666666651,15,0.0503,177,2.7314670085906982,12.424099999999992,0.8282733333333329,15,0.0134,232,3.9959332942962646,13.970699999999994,0.9313799999999995,15,0.0969,273,4.3381898403167725,13.959699999999991,0.9306466666666661,15,0.1138,234,3.9046268463134766,10.614799999999972,0.7076533333333315,14,0.0054,173,3.3904151916503906,13.745899999999985,0.9163933333333323,15,0.0625,326,5.667353868484497,10.149399999999977,0.6766266666666652,15,0.0047,194,3.9474728107452393,13.462499999999991,0.8974999999999994,15,0.0599,395,7.443608045578003,10.967499999999982,0.7311666666666654,14,0.0101,220,4.569418907165527,13.088499999999991,0.872566666666666,15,0.0372,323,6.501070022583008,13.0529,0.8701933333333333,15,0.0745,416,8.605164051055908,11.64259999999999,0.7761733333333326,15,0.0191,354,7.7136149406433105,13.11589999999998,0.874393333333332,15,0.0558,500,10.901543855667114,10.32599999999996,0.6883999999999973,13,0.0054,261,6.10906195640564,13.579799999999972,0.9053199999999981,15,0.1357,385,8.53639006614685
12,31,0.7831221074740702,0.4736842105263157,4,16,12.31939999999996,0.7699624999999976,16,0.0126,31,0.48834776878356934,13.175799999999969,0.823487499999998,16,0.0265,54,0.8087821006774902,14.185099999999986,0.8865687499999991,16,0.058,88,1.2960569858551025,14.54679999999999,0.9091749999999994,16,0.0751,95,1.4130349159240723,13.947899999999995,0.8717437499999997,16,0.052,104,1.6260428428649902,14.307199999999987,0.8941999999999992,16,0.0592,161,2.4424593448638916,14.32989999999998,0.8956187499999988,16,0.0785,221,3.5488898754119873,13.79679999999997,0.8622999999999982,16,0.047,184,3.1224629878997803,15.067299999999992,0.9417062499999995,16,0.1302,215,3.5638980865478516,14.530999999999988,0.9081874999999993,16,0.0716,267,4.550922155380249,14.75889999999998,0.9224312499999987,16,0.0939,279,4.970303058624268,14.454299999999972,0.9033937499999982,16,0.0784,377,6.965231895446777,11.821499999999963,0.7388437499999977,15,0.0208,294,5.984728097915649,15.235099999999981,0.9521937499999988,16,0.1455,489,9.060873985290527,14.256699999999988,0.8910437499999992,16,0.0686,417,8.298621892929077,9.390499999999983,0.586906249999999,10,0.0034,206,4.630823135375977,14.926899999999998,0.9329312499999999,16,0.1149,500,10.113646030426025,14.686,0.917875,16,0.0934,376,7.8639678955078125,14.142599999999993,0.8839124999999995,16,0.0642,411,8.881742000579834,15.287399999999998,0.9554624999999999,16,0.1509,456,9.806087017059326
12,61,0.7837322826259703,0.4210526315789473,4,16,12.30269999999996,0.7689187499999975,16,0.0122,29,0.45198702812194824,13.125499999999974,0.8203437499999984,16,0.0269,65,0.9568047523498535,10.79889999999998,0.6749312499999988,13,0.0055,67,1.1087238788604736,14.572799999999994,0.9107999999999996,16,0.0897,110,1.619950771331787,13.80709999999997,0.8629437499999981,16,0.0518,119,1.859381914138794,14.253999999999989,0.8908749999999993,16,0.0632,119,1.8664579391479492,14.655999999999992,0.9159999999999995,16,0.0909,214,3.3411388397216797,13.862099999999991,0.8663812499999994,16,0.0507,235,3.963603973388672,15.034599999999998,0.9396624999999998,16,0.1182,194,3.191905975341797,15.052299999999994,0.9407687499999996,16,0.1321,214,3.6716220378875732,14.631599999999985,0.914474999999999,16,0.1016,246,4.443918943405151,14.921599999999998,0.9325999999999999,16,0.1218,312,5.527982711791992,14.804399999999985,0.9252749999999991,16,0.095,381,7.0289857387542725,14.353299999999983,0.8970812499999989,16,0.0724,370,7.125277042388916,14.459899999999996,0.9037437499999997,16,0.0754,462,8.990330696105957,11.24079999999997,0.7025499999999981,15,0.0218,447,9.780335187911987,9.575799999999997,0.5984874999999998,9,0.0079,221,5.033974885940552,14.936399999999992,0.9335249999999995,16,0.1142,500,10.349768877029419,14.741999999999994,0.9213749999999996,16,0.0952,456,9.83803915977478,12.287199999999991,0.7679499999999995,14,0.0113,500,11.539374828338623
12,55,0.8107066513272008,0.5789473684210527,6,15,12.304599999999967,0.8203066666666644,15,0.0089,29,0.44657206535339355,13.040099999999969,0.8693399999999979,15,0.0211,59,0.8620438575744629,10.932199999999959,0.7288133333333306,12,0.0094,77,1.2616400718688965,13.47659999999999,0.8984399999999994,15,0.0369,89,1.3791112899780273,13.756099999999988,0.9170733333333325,15,0.0463,123,1.8675110340118408,13.616399999999997,0.9077599999999998,15,0.042,128,1.966031789779663,13.7497,0.9166466666666667,15,0.0554,180,2.923564910888672,13.35569999999998,0.8903799999999986,15,0.0236,180,3.050265073776245,13.705699999999995,0.913713333333333,15,0.0377,192,3.267822027206421,13.32169999999999,0.8881133333333326,15,0.0356,182,3.226285934448242,13.817299999999992,0.9211533333333328,15,0.0497,306,5.442965030670166,14.402999999999997,0.9601999999999998,15,0.0971,384,6.9930267333984375,13.707599999999978,0.9138399999999985,15,0.0369,351,6.490105152130127,10.930599999999972,0.7287066666666647,14,0.005,307,6.432888031005859,13.372099999999994,0.891473333333333,15,0.0413,255,5.179363250732422,14.544199999999993,0.9696133333333329,15,0.1125,480,9.444914817810059,14.030599999999989,0.9353733333333326,15,0.0933,423,8.71603512763977,13.346199999999993,0.8897466666666661,15,0.0383,500,10.782196998596191,13.644499999999988,0.9096333333333325,15,0.0459,443,9.490271091461182,9.254599999999977,0.6169733333333318,15,0.0022,272,6.620502233505249
12,68,0.8166257820542162,0.4210526315789473,4,16,12.444699999999921,0.7777937499999951,16,0.0118,26,0.40709519386291504,13.268999999999988,0.8293124999999992,16,0.028,47,0.7079486846923828,14.710499999999993,0.9194062499999995,16,0.097,86,1.228369951248169,14.788399999999989,0.9242749999999993,16,0.1113,129,1.8400111198425293,14.03789999999999,0.8773687499999994,16,0.0568,107,1.6375088691711426,14.381599999999997,0.8988499999999998,16,0.0623,132,1.9922411441802979,14.580599999999988,0.9112874999999993,16,0.0837,174,2.793056011199951,11.277899999999956,0.7048687499999973,16,0.0147,171,3.1281259059906006,15.05579999999999,0.9409874999999994,16,0.1434,188,3.0808238983154297,14.97849999999999,0.9361562499999994,16,0.1185,274,4.740562915802002,15.040199999999981,0.9400124999999988,16,0.1359,261,4.645307302474976,14.789199999999997,0.9243249999999998,16,0.1039,221,4.033895969390869,14.542299999999967,0.908893749999998,16,0.0862,267,5.048655033111572,15.066,0.941625,16,0.1416,353,6.60999870300293,14.791499999999997,0.9244687499999998,16,0.1115,351,6.841982841491699,14.914800000000005,0.9321750000000003,16,0.13,485,9.759259939193726,14.529599999999995,0.9080999999999997,16,0.0943,325,6.860501289367676,11.257299999999974,0.7035812499999984,16,0.0237,347,8.004723310470581,12.975499999999988,0.8109687499999992,16,0.024,351,7.9177939891815186,15.15549999999999,0.9472187499999993,16,0.163,417,9.216148138046265
12,29,0.8229240919029932,0.5263157894736842,6,15,12.16709999999997,0.811139999999998,15,0.0088,31,0.4842262268066406,12.961099999999966,0.8640733333333311,15,0.0244,49,0.7420868873596191,12.862399999999989,0.8574933333333326,15,0.0166,70,1.0756070613861084,14.319599999999996,0.9546399999999997,15,0.0902,219,3.1794910430908203,13.60979999999998,0.9073199999999987,15,0.0488,127,1.9312338829040527,13.641399999999997,0.9094266666666665,15,0.0407,145,2.2456419467926025,13.932799999999986,0.9288533333333324,15,0.0608,151,2.4041519165039062,13.262299999999977,0.8841533333333318,15,0.0289,218,3.720346212387085,13.627599999999978,0.9085066666666652,15,0.0436,203,3.490954875946045,14.012099999999972,0.9341399999999981,15,0.0746,257,4.4365246295928955,14.348799999999997,0.9565866666666665,15,0.0951,281,4.937011957168579,11.29529999999999,0.7530199999999994,15,0.0147,228,4.568051099777222,14.392299999999993,0.9594866666666663,15,0.1078,346,6.431168079376221,14.369499999999997,0.9579666666666664,15,0.0973,500,9.738590002059937,13.61279999999999,0.9075199999999993,15,0.0428,404,8.037214994430542,10.69859999999996,0.7132399999999973,13,0.0122,364,8.081446170806885,14.1064,0.9404266666666667,15,0.0723,500,10.156905174255371,11.69599999999998,0.7797333333333321,15,0.0113,392,8.88683795928955,13.732000000000008,0.9154666666666672,15,0.0598,374,8.085459232330322,14.307299999999987,0.9538199999999991,15,0.0939,479,10.401978731155396
12,77,0.8382961374337947,0.4210526315789473,4,16,12.464599999999969,0.779037499999998,16,0.0124,34,0.5256650447845459,13.267699999999992,0.8292312499999995,16,0.0253,45,0.675015926361084,13.78439999999998,0.8615249999999988,16,0.0393,92,1.3355870246887207,14.345199999999984,0.896574999999999,16,0.0794,101,1.5017540454864502,13.841399999999984,0.865087499999999,16,0.0425,114,1.80961012840271,14.126799999999994,0.8829249999999996,16,0.056,155,2.351864814758301,14.314999999999994,0.8946874999999996,16,0.0768,165,2.6264572143554688,13.661099999999967,0.853818749999998,16,0.0393,170,2.8911960124969482,14.568699999999982,0.9105437499999989,16,0.0964,152,2.5397791862487793,14.536399999999988,0.9085249999999992,16,0.0879,238,4.079329013824463,15.032599999999999,0.9395374999999999,16,0.1445,278,4.993175983428955,14.273200000000001,0.8920750000000001,16,0.0638,437,8.045942068099976,14.531299999999975,0.9082062499999984,16,0.1043,319,6.0828728675842285,14.490799999999977,0.9056749999999986,16,0.0881,371,7.137339115142822,14.5224,0.90765,16,0.0972,302,5.946626901626587,11.192399999999978,0.6995249999999986,16,0.0402,278,6.16939115524292,12.823299999999977,0.8014562499999985,16,0.0302,376,8.250653982162476,14.373599999999989,0.8983499999999993,16,0.0812,500,10.62402081489563,14.128599999999999,0.8830374999999999,16,0.0654,469,10.070117235183716,14.244199999999982,0.8902624999999988,16,0.0935,459,10.232502937316895
12,16,0.8451518208666569,0.4736842105263157,4,15,11.88889999999998,0.792593333333332,15,0.0081,30,0.49772071838378906,12.693199999999988,0.8462133333333326,15,0.0194,87,1.277190923690796,12.869699999999984,0.857979999999999,15,0.0242,75,1.1138098239898682,12.599199999999962,0.8399466666666642,15,0.0175,117,1.8332538604736328,12.780499999999984,0.8520333333333323,15,0.0265,115,1.8436760902404785,12.813699999999981,0.8542466666666654,15,0.0369,104,1.6689419746398926,13.384899999999966,0.8923266666666644,15,0.0497,142,2.2706329822540283,13.05859999999998,0.8705733333333321,15,0.0346,242,4.082896709442139,13.190499999999991,0.8793666666666661,15,0.0445,201,3.4965720176696777,14.04829999999999,0.9365533333333327,15,0.1171,261,4.457928895950317,14.053699999999989,0.9369133333333326,15,0.102,358,6.237527132034302,13.850099999999996,0.9233399999999997,15,0.0916,261,4.767228841781616,13.816999999999991,0.9211333333333328,15,0.076,348,6.413060903549194,11.185499999999978,0.7456999999999986,15,0.0182,314,6.516999959945679,13.271099999999977,0.8847399999999985,15,0.0462,329,6.652784109115601,13.917099999999992,0.9278066666666661,15,0.0987,361,7.221004009246826,14.243599999999999,0.9495733333333333,15,0.1549,473,9.578350067138672,14.547399999999984,0.9698266666666656,15,0.1863,428,8.852849006652832,13.596099999999973,0.9064066666666649,15,0.0725,455,9.858481168746948,14.598299999999998,0.9732199999999999,15,0.1897,500,10.86770486831665
12,32,0.8504703485112701,0.4210526315789473,4,16,12.147999999999966,0.7592499999999979,16,0.0128,26,0.41608381271362305,12.999199999999993,0.8124499999999996,16,0.0258,51,0.7811810970306396,13.939599999999983,0.8712249999999989,16,0.0585,83,1.230360984802246,14.411999999999981,0.9007499999999988,16,0.0856,123,1.8146617412567139,13.88969999999998,0.8681062499999987,16,0.0578,102,1.5835089683532715,14.312799999999994,0.8945499999999996,16,0.0688,134,2.068179130554199,14.35839999999999,0.8973999999999994,16,0.0768,155,2.4464950561523438,14.852600000000006,0.9282875000000004,16,0.1187,219,3.6002230644226074,14.760299999999999,0.9225187499999999,16,0.1139,206,3.3942761421203613,15.144999999999998,0.9465624999999999,16,0.1459,282,4.79672908782959,14.918199999999997,0.9323874999999998,16,0.1275,259,4.575445890426636,14.809099999999983,0.9255687499999989,16,0.134,347,6.383664131164551,14.596599999999984,0.912287499999999,16,0.0968,344,6.508636713027954,14.2963,0.89351875,16,0.0835,313,6.209458112716675,13.504799999999964,0.8440499999999977,16,0.0394,353,7.147522926330566,10.716699999999959,0.6697937499999974,16,0.0156,280,6.371835231781006,15.380899999999992,0.9613062499999995,16,0.1787,500,10.133795738220215,14.792499999999997,0.9245312499999998,16,0.1072,500,10.480437755584717,15.2685,0.95428125,16,0.1845,484,10.515788078308105,14.554599999999992,0.9096624999999995,16,0.1002,500,11.18560791015625
12,47,0.8530151563567347,0.4210526315789473,4,16,12.30949999999996,0.7693437499999976,16,0.0147,28,0.44710397720336914,13.164399999999976,0.8227749999999985,16,0.0267,66,0.9718458652496338,13.553099999999972,0.8470687499999983,16,0.0395,68,1.0274543762207031,14.367599999999985,0.8979749999999991,16,0.0776,138,2.0455820560455322,13.784399999999964,0.8615249999999978,16,0.0481,163,2.540789842605591,14.19169999999999,0.8869812499999994,16,0.0624,136,2.1037051677703857,13.945499999999981,0.8715937499999988,16,0.0534,142,2.3224620819091797,13.991499999999979,0.8744687499999987,16,0.056,218,3.656501054763794,14.713999999999995,0.9196249999999997,16,0.1004,293,4.859651803970337,14.734100000000002,0.9208812500000001,16,0.0947,271,4.6952760219573975,14.131099999999986,0.8831937499999991,16,0.0634,296,5.298198223114014,13.791199999999987,0.8619499999999992,16,0.0642,332,6.275781154632568,14.808499999999992,0.9255312499999995,16,0.1104,500,9.231346845626831,13.92529999999997,0.8703312499999981,16,0.0585,419,8.278860092163086,12.06719999999997,0.7541999999999981,16,0.0255,401,8.533544063568115,14.094099999999989,0.8808812499999993,16,0.0668,428,8.726176023483276,14.62069999999999,0.9137937499999994,16,0.0987,387,7.976603984832764,15.202999999999994,0.9501874999999996,16,0.1683,490,10.268950939178467,14.37919999999999,0.8986999999999994,16,0.0759,498,10.610146045684814,15.107299999999988,0.9442062499999992,16,0.1357,487,10.561675071716309
12,38,0.8570815338902653,0.4210526315789473,4,16,12.31469999999996,0.7696687499999975,16,0.0125,30,0.4670867919921875,13.11479999999997,0.8196749999999982,16,0.0245,65,0.9653301239013672,12.859799999999984,0.803737499999999,16,0.0218,96,1.474153995513916,13.920599999999977,0.8700374999999986,16,0.0533,100,1.5105469226837158,13.597499999999979,0.8498437499999987,16,0.0383,121,1.8942630290985107,14.20159999999998,0.8875999999999987,16,0.061,164,2.4936439990997314,14.50259999999999,0.9064124999999994,16,0.0866,174,2.781096935272217,13.764599999999989,0.8602874999999993,16,0.0447,194,3.2754130363464355,14.680599999999995,0.9175374999999997,16,0.1069,229,3.783437967300415,14.680899999999992,0.9175562499999995,16,0.0869,211,3.646000862121582,15.044199999999986,0.9402624999999991,16,0.1394,223,3.9104490280151367,14.406499999999992,0.9004062499999995,16,0.1004,261,4.837403774261475,14.752899999999997,0.9220562499999998,16,0.1062,284,5.27023983001709,14.416299999999984,0.901018749999999,16,0.0787,341,6.468235015869141,15.042899999999994,0.9401812499999996,16,0.1465,500,9.778893232345581,11.646199999999983,0.7278874999999989,15,0.02,349,8.082818031311035,15.5636,0.972725,16,0.2125,447,9.444895029067993,14.450599999999993,0.9031624999999995,16,0.0877,488,10.265873193740845,14.141499999999976,0.8838437499999985,16,0.0653,361,7.813055038452148,14.818699999999993,0.9261687499999995,16,0.1173,500,11.009929180145264
12,66,0.8638330031100754,0.3157894736842105,2,18,12.47689999999997,0.6931611111111095,18,0.0266,35,0.5352518558502197,13.563199999999977,0.7535111111111098,18,0.0839,56,0.8332207202911377,14.351999999999977,0.7973333333333321,18,0.1369,67,0.9915628433227539,15.575399999999982,0.8652999999999991,18,0.2524,147,2.128060817718506,14.503500000000011,0.8057500000000006,18,0.1523,145,2.2288970947265625,15.74269999999998,0.8745944444444433,18,0.2674,142,2.1543726921081543,16.135799999999982,0.8964333333333323,18,0.3148,119,1.9220569133758545,14.621199999999932,0.8122888888888852,18,0.1727,218,3.697871208190918,15.895499999999998,0.8830833333333332,18,0.2868,209,3.536290168762207,15.530399999999988,0.8627999999999993,18,0.276,203,3.6053247451782227,15.636199999999967,0.8686777777777759,18,0.2653,243,4.345067024230957,15.57919999999998,0.86551111111111,18,0.2949,327,6.080472707748413,17.592999999999982,0.9773888888888879,18,0.4719,364,6.584593057632446,15.632999999999992,0.8684999999999996,18,0.2548,371,7.047255754470825,15.903299999999971,0.8835166666666651,18,0.2952,500,9.764953136444092,16.848000000000017,0.9360000000000009,18,0.4055,428,8.564186811447144,10.87459999999997,0.6041444444444428,18,0.0629,311,6.998656988143921,16.592800000000004,0.9218222222222224,18,0.371,439,9.117668867111206,15.672399999999984,0.870688888888888,18,0.3311,500,11.08940577507019,16.164299999999997,0.8980166666666665,18,0.3505,500,11.191156387329102
12,9,0.8681413551380643,0.3684210526315789,2,16,11.908899999999988,0.7443062499999993,16,0.0085,31,0.4862861633300781,12.701300000000005,0.7938312500000003,16,0.0212,59,0.8702399730682373,12.837999999999996,0.8023749999999997,16,0.0338,82,1.2244648933410645,12.053399999999987,0.7533374999999992,16,0.0093,78,1.2525601387023926,14.009799999999972,0.8756124999999982,16,0.1318,195,2.998142957687378,13.76439999999999,0.8602749999999993,16,0.0886,120,1.8900489807128906,13.540899999999986,0.8463062499999991,16,0.0739,217,3.583261013031006,11.470099999999983,0.7168812499999989,14,0.0272,168,3.047499895095825,13.06049999999998,0.8162812499999987,16,0.079,178,3.20261812210083,10.397599999999972,0.6498499999999983,14,0.0107,146,2.806865930557251,11.317999999999984,0.707374999999999,16,0.019,290,5.615463972091675,14.326199999999982,0.8953874999999989,16,0.2253,317,5.885655164718628,10.97749999999997,0.6860937499999982,16,0.0121,219,4.470197916030884,14.65419999999999,0.9158874999999994,16,0.2129,433,8.168532848358154,11.81709999999996,0.7385687499999976,16,0.029,332,6.971979141235352,14.7276,0.920475,16,0.2789,500,10.220975160598755,12.504600000000003,0.7815375000000002,16,0.1037,500,10.892882823944092,11.086099999999973,0.6928812499999983,16,0.0426,407,9.218653917312622,13.42919999999998,0.8393249999999988,16,0.1353,477,10.584470987319946,14.992099999999972,0.9370062499999983,16,0.2637,500,11.001714944839478
12,82,0.8700173435763485,0.4210526315789473,4,16,12.444999999999968,0.777812499999998,16,0.0125,27,0.4819788932800293,13.159299999999984,0.822456249999999,16,0.0263,52,0.7883749008178711,13.708599999999986,0.8567874999999991,16,0.0402,102,1.5709688663482666,13.75839999999998,0.8598999999999988,16,0.0456,146,2.21498703956604,13.768999999999988,0.8605624999999992,16,0.0439,136,2.0976457595825195,14.163799999999979,0.8852374999999987,16,0.0618,128,1.974557876586914,14.123899999999983,0.8827437499999989,16,0.0601,239,4.051204204559326,13.396099999999993,0.8372562499999996,16,0.0271,311,5.334749937057495,14.262299999999989,0.8913937499999993,16,0.0688,229,3.8740479946136475,14.95199999999999,0.9344999999999993,16,0.1209,232,3.9830071926116943,13.997799999999975,0.8748624999999984,16,0.0568,325,5.914275884628296,14.192999999999968,0.887062499999998,16,0.0684,431,8.013463020324707,12.342199999999977,0.7713874999999986,16,0.0282,349,7.158685922622681,14.600199999999992,0.9125124999999995,16,0.0923,349,6.713896751403809,14.554,0.909625,16,0.0916,439,8.674150228500366,14.79029999999999,0.9243937499999993,16,0.1184,500,10.54108214378357,12.517499999999968,0.782343749999998,16,0.0535,331,7.315339088439941,9.463499999999975,0.5914687499999984,12,0.0027,330,7.7466418743133545,12.409299999999982,0.7755812499999989,16,0.0329,342,7.8790528774261475,9.366399999999981,0.5853999999999988,15,0.0036,329,8.011858940124512
12,51,0.8826519962454222,0.4210526315789473,4,16,12.325899999999962,0.7703687499999976,16,0.0128,29,0.4542989730834961,13.132199999999973,0.8207624999999983,16,0.0273,49,0.7558650970458984,12.880199999999977,0.8050124999999986,16,0.0236,115,1.7760932445526123,14.440499999999993,0.9025312499999996,16,0.0889,156,2.4519448280334473,13.858499999999989,0.8661562499999993,16,0.0584,113,1.7718260288238525,14.19139999999999,0.8869624999999993,16,0.0648,161,2.4747798442840576,15.4652,0.966575,16,0.1899,300,4.686831951141357,13.701999999999991,0.8563749999999994,16,0.0466,188,3.169956922531128,14.831899999999997,0.9269937499999998,16,0.1269,199,3.33634090423584,14.922399999999989,0.9326499999999993,16,0.1295,232,4.015298843383789,14.475999999999981,0.9047499999999988,16,0.0865,312,5.598037958145142,13.763399999999985,0.860212499999999,16,0.0509,356,6.7248780727386475,14.891599999999993,0.9307249999999996,16,0.117,426,7.992067098617554,14.373099999999997,0.8983187499999998,16,0.0783,429,8.242764949798584,14.42079999999999,0.9012999999999993,16,0.0839,395,7.757337808609009,14.260899999999983,0.891306249999999,16,0.0878,335,6.8347179889678955,13.332299999999977,0.8332687499999986,16,0.0371,393,8.373846054077148,14.869599999999961,0.9293499999999976,16,0.127,500,10.51828408241272,14.377499999999987,0.8985937499999992,16,0.0823,431,9.31367301940918,14.936299999999987,0.9335187499999992,16,0.1223,500,11.166895866394043
12,42,0.8940102966746819,0.4736842105263157,6,16,12.314499999999962,0.7696562499999976,16,0.0135,30,0.4718048572540283,13.183199999999978,0.8239499999999986,16,0.0238,54,0.80588698387146,13.77469999999998,0.8609187499999987,16,0.0333,81,1.1973419189453125,14.654599999999977,0.9159124999999986,16,0.0641,132,1.921212911605835,13.909200000000011,0.8693250000000007,16,0.0407,147,2.2611210346221924,14.563799999999986,0.9102374999999991,16,0.0554,125,1.9188039302825928,14.885099999999985,0.9303187499999991,16,0.0775,194,3.2146401405334473,13.870699999999992,0.8669187499999995,16,0.0386,183,3.126791000366211,14.927200000000001,0.9329500000000001,16,0.0747,199,3.3042712211608887,14.640699999999987,0.9150437499999992,16,0.0647,293,5.055605888366699,15.2992,0.9562,16,0.0966,307,5.3380818367004395,14.268599999999989,0.8917874999999993,16,0.0615,330,6.14446496963501,14.52759999999999,0.9079749999999994,16,0.0674,346,6.5576817989349365,15.133699999999992,0.9458562499999995,16,0.0958,375,7.144483804702759,12.533399999999975,0.7833374999999985,16,0.0329,305,6.408873081207275,10.68699999999999,0.6679374999999994,16,0.009,272,6.061700820922852,13.918399999999984,0.869899999999999,16,0.0441,500,10.539776086807251,9.537199999999995,0.5960749999999997,15,0.0066,277,6.496927976608276,14.720599999999976,0.9200374999999985,16,0.0784,419,8.921334028244019,15.229599999999996,0.9518499999999998,16,0.102,466,10.037505865097046
12,71,0.9012265045407126,0.3684210526315789,2,18,12.478799999999968,0.6932666666666649,18,0.0275,30,0.47736597061157227,13.376599999999975,0.743144444444443,18,0.0771,43,0.6776981353759766,14.472799999999975,0.804044444444443,18,0.1404,68,1.0032241344451904,9.698499999999942,0.5388055555555523,18,0.0085,58,1.0234088897705078,14.491899999999974,0.8051055555555542,18,0.1497,133,2.0493741035461426,15.590799999999989,0.8661555555555549,18,0.2633,131,2.0108423233032227,13.22299999999999,0.7346111111111105,18,0.0582,172,2.938739061355591,14.536599999999973,0.8075888888888874,18,0.1584,188,3.2404861450195312,15.576299999999993,0.8653499999999996,18,0.2756,226,3.8147897720336914,15.716399999999993,0.873133333333333,18,0.2626,266,4.513874053955078,15.62869999999999,0.8682611111111105,18,0.2617,233,4.163969993591309,15.305899999999983,0.8503277777777769,18,0.2409,325,6.043476819992065,16.71489999999998,0.9286055555555544,18,0.3964,431,8.087891340255737,16.863699999999994,0.9368722222222219,18,0.4084,500,9.628609895706177,16.888399999999994,0.9382444444444441,18,0.3941,324,6.243837833404541,17.064199999999996,0.9480111111111109,18,0.4358,500,10.148287296295166,15.085399999999987,0.838077777777777,18,0.2752,500,10.786499738693237,17.21800000000002,0.9565555555555567,18,0.438,500,10.372265815734863,17.431500000000028,0.9684166666666683,18,0.4596,486,10.537071704864502,17.251500000000007,0.958416666666667,18,0.4448,485,10.519957065582275
