Graph_ID,Original_Delta_min,Trial,Weights,Weighted_Delta_min,s_at_min,Gap_Change_Percent,Num_Evals,Weight_Attempts,Trial_Time_s
13,0.5255493324817069,1,"[np.float64(0.9838906633390645), np.float64(0.2142704509414919), np.float64(1.1683639501680285), np.float64(1.9194880405602224), np.float64(0.4330755904795533), np.float64(1.4110092925592648), np.float64(0.4817740084522073), np.float64(1.1180726004988544), np.float64(0.2836852543287673), np.float64(0.9557047788905517), np.float64(1.5367103249009675), np.float64(0.7603858960540659), np.float64(1.363332276525714), np.float64(1.6113549255004853), np.float64(1.86163785701096), np.float64(0.5458199555253617), np.float64(0.8587002400376854), np.float64(0.3895904253277931)]",0.248444071698815,0.844828135893435,-52.72678389188845,10,1,0.41735386848449707
13,0.5255493324817069,2,"[np.float64(1.9857186541009129), np.float64(1.861301839056161), np.float64(1.125918547533063), np.float64(1.6998632593152003), np.float64(1.0898201568168802), np.float64(1.2848128072052434), np.float64(0.2693364210204316), np.float64(1.535013798943935), np.float64(0.3426556189069462), np.float64(1.669528497479804), np.float64(1.585853366573733), np.float64(1.4466149257116552), np.float64(0.16870472299704803), np.float64(0.6759438762961243), np.float64(0.5999138828306014), np.float64(0.7842591741958862), np.float64(0.2665212188512932), np.float64(1.8802198637590193)]",0.052604127129690426,0.7902025176960574,-89.99063953115734,10,1,0.2882392406463623
13,0.5255493324817069,3,"[np.float64(1.1522242573535149), np.float64(0.6804961902502448), np.float64(0.8542648824411385), np.float64(0.9496848269591877), np.float64(1.241129233385173), np.float64(1.0797909126233458), np.float64(1.846844749107393), np.float64(1.0442306175210774), np.float64(1.985100228164294), np.float64(1.7177074197156819), np.float64(0.496169977278938), np.float64(1.8681309078234407), np.float64(0.3210961559824046), np.float64(1.653154446133264), np.float64(0.8231842576055022), np.float64(1.768151208845632), np.float64(1.7493077112041555), np.float64(1.6312582602234802)]",0.14104693861287565,0.5109178406635994,-73.16199833289957,9,1,0.17249107360839844
13,0.5255493324817069,4,"[np.float64(1.6010578289834165), np.float64(0.6788903642862775), np.float64(0.25374663779737916), np.float64(0.8656623396538068), np.float64(0.4296965784743665), np.float64(1.4204070689146773), np.float64(0.7575894804217925), np.float64(1.9536593816338381), np.float64(1.3178469469561307), np.float64(1.6627130709052858), np.float64(0.351796878209512), np.float64(1.7378275163179828), np.float64(1.853238661975449), np.float64(1.0254176457559783), np.float64(1.251880581726857), np.float64(1.5531386217156913), np.float64(0.43219339179478383), np.float64(1.0548755452805405)]",0.34557615964130584,0.8912151773573532,-34.244772415663846,10,1,0.27245187759399414
13,0.5255493324817069,5,"[np.float64(0.8574597527673948), np.float64(0.3781105851082733), np.float64(0.7983154023539097), np.float64(0.22952738783243778), np.float64(0.14904262320402528), np.float64(0.3568159493941632), np.float64(1.9299187120194303), np.float64(1.144106118200532), np.float64(1.9350621061911177), np.float64(0.9217459688272507), np.float64(0.6924506528619931), np.float64(1.0616695393964637), np.float64(0.9350722084025292), np.float64(0.30076290009731343), np.float64(1.3175699979113917), np.float64(0.5104725467682393), np.float64(1.2772171143058761), np.float64(1.3353820755564914)]",0.4366311459650074,0.4556763831631186,-16.919094178431767,9,1,0.12869977951049805
13,0.5255493324817069,6,"[np.float64(0.3888472209444314), np.float64(0.2165642915102695), np.float64(1.5834470135300356), np.float64(0.9736208051617083), np.float64(0.210511211460404), np.float64(1.9902460026225575), np.float64(0.20978306589309662), np.float64(1.420566934831251), np.float64(1.9689899580004857), np.float64(0.5544421980102586), np.float64(0.3702738005056727), np.float64(0.3306313849026149), np.float64(0.6762227803784315), np.float64(0.2919870409202287), np.float64(1.4151065492188506), np.float64(0.21835441644711912), np.float64(1.0679020434846005), np.float64(1.9937240223206558)]",0.3579282529313019,0.6839385391559383,-31.894451993474743,10,1,0.15918898582458496
13,0.5255493324817069,7,"[np.float64(1.6465435120614356), np.float64(1.2689169326389207), np.float64(0.6818818794945621), np.float64(1.2854020889541131), np.float64(1.101378781432138), np.float64(0.9095584293917058), np.float64(0.34834971580637897), np.float64(1.7845480089568868), np.float64(0.9545908327605127), np.float64(0.4697827724594536), np.float64(0.7987427666668503), np.float64(0.8868465298049614), np.float64(1.672322001577061), np.float64(1.493867323066664), np.float64(1.5616792979185457), np.float64(0.1209594024144297), np.float64(0.8906925965415469), np.float64(1.0145538881071148)]",0.4728811772260446,0.47214447801647386,-10.02154355461873,9,1,0.18498897552490234
13,0.5255493324817069,8,"[np.float64(0.1364653259638077), np.float64(0.593645096615565), np.float64(1.5445506639320565), np.float64(0.3605084408850982), np.float64(1.117089249759924), np.float64(0.5088835568327512), np.float64(0.12302947182339723), np.float64(0.5582827694391288), np.float64(1.9541601343291022), np.float64(1.6229205125776802), np.float64(1.9231956242099635), np.float64(1.0269226834600886), np.float64(0.3084987774872567), np.float64(1.1411230290500165), np.float64(0.9633169356639256), np.float64(1.7042784572052703), np.float64(0.2863569034900647), np.float64(1.0276581603413786)]",0.4569798768803981,0.4912034312630278,-13.047196783128923,10,1,0.14341282844543457
13,0.5255493324817069,9,"[np.float64(0.3850924629185701), np.float64(0.7168842610911139), np.float64(1.5009784470368193), np.float64(1.0044344458006564), np.float64(0.8141877417769617), np.float64(0.8495049292830671), np.float64(0.9729488599713746), np.float64(1.591531433290408), np.float64(1.7949609089864453), np.float64(1.9151359043574636), np.float64(1.5951164338850605), np.float64(0.6992731019212242), np.float64(1.40745594156443), np.float64(0.9314459357052446), np.float64(0.5838741818874972), np.float64(1.697656000909253), np.float64(0.17301006302841748), np.float64(1.8133477850573045)]",0.8183268618639801,0.33987159047917265,55.70885762517148,10,1,0.1452319622039795
13,0.5255493324817069,10,"[np.float64(0.9768071827869949), np.float64(1.3106828059357327), np.float64(1.3527724521909872), np.float64(1.8007237073424192), np.float64(1.309672396117694), np.float64(1.2664738110441174), np.float64(0.22663887706531094), np.float64(1.0849752416958878), np.float64(0.38532110155237914), np.float64(1.5011241605708225), np.float64(1.0732216495440814), np.float64(1.3924327804958712), np.float64(0.1791785111445301), np.float64(0.2611048304870261), np.float64(1.4610144373190963), np.float64(0.2369602383974794), np.float64(0.23538778275399133), np.float64(0.12300610294628617)]",0.64883042406088,0.420789816265103,23.457567912231003,10,1,0.1427299976348877
